"","settlement.ID","settlement.name","max_col_name","max_value","BZB","Voters","VoterPrecentage","Party.Precentage"
"649",843,"spies","Halicud",57,335,197,0.588059701492537,0.289340101522843
"650",844,"Nahal Oz","Kahul_Lavan",113,345,236,0.684057971014493,0.478813559322034
"651",845,"Gaza village","Kahul_Lavan",288,715,501,0.700699300699301,0.574850299401198
"652",846,"improve","Halicud",123,319,228,0.714733542319749,0.539473684210526
"653",848,"Beit Raban","Yamina",133,341,254,0.744868035190616,0.523622047244094
"654",849,"Debra","Kahul_Lavan",275,654,513,0.784403669724771,0.536062378167641
"655",850,"Ahitov","Kahul_Lavan",181,708,547,0.772598870056497,0.330895795246801
"656",851,"Oz buds","Kahul_Lavan",198,736,571,0.775815217391304,0.346760070052539
"657",852,"protector","Kahul_Lavan",124,338,229,0.677514792899408,0.541484716157205
"658",853,"Gaul","Kahul_Lavan",375,840,635,0.755952380952381,0.590551181102362
"659",854,"Street","Halicud",171,324,233,0.719135802469136,0.733905579399142
"660",856,"Shallows","Yamina",445,739,639,0.86468200270636,0.696400625978091
"661",857,"Kfar Aviv","Kahul_Lavan",204,532,407,0.765037593984962,0.501228501228501
"662",858,"Neve Yerak","Kahul_Lavan",393,842,667,0.792161520190024,0.589205397301349
"663",859,"as a living room","Halicud",89,278,198,0.712230215827338,0.44949494949495
"664",861,"Eliezer Field","Kahul_Lavan",204,633,465,0.734597156398104,0.438709677419355
"665",862,"John's Gardens","Kahul_Lavan",169,532,404,0.759398496240602,0.418316831683168
"666",863,"gardener","Kahul_Lavan",232,657,522,0.794520547945205,0.444444444444444
"667",864,"in the corner","Halicud",184,535,433,0.809345794392523,0.424942263279446
"668",865,"oats","Halicud",111,259,195,0.752895752895753,0.569230769230769
"669",866,"her benefit","Kahul_Lavan",214,671,415,0.618479880774963,0.51566265060241
"670",868,"Aloni Yitzhak","Kahul_Lavan",13,127,28,0.220472440944882,0.464285714285714
"671",870,"The Three Hill","Kahul_Lavan",219,495,387,0.781818181818182,0.565891472868217
"672",871,"Einat","Kahul_Lavan",243,561,456,0.81283422459893,0.532894736842105
"673",872,"Gawli Yemen","Halicud",94,262,206,0.786259541984733,0.45631067961165
"674",873,"Serenity","Halicud",176,373,295,0.79088471849866,0.596610169491525
"675",874,"Migdal Haemek","Halicud",5232,21214,13504,0.636560761761101,0.387440758293839
"676",877,"Liberty House","Kahul_Lavan",301,607,474,0.780889621087315,0.635021097046414
"677",880,"Ein Sharid","Kahul_Lavan",368,1099,831,0.75614194722475,0.442839951865223
"678",885,"Sde Boker","Kahul_Lavan",134,408,270,0.661764705882353,0.496296296296296
"679",888,"The Rif village","Kahul_Lavan",264,581,468,0.805507745266781,0.564102564102564
"680",889,"Kfar Hassidim B","Halicud",49,215,161,0.748837209302326,0.304347826086957
"681",892,"Abdon","Halicud",187,520,375,0.721153846153846,0.498666666666667
"682",913,"Shabli - Umm Al-Ganam","Hadash_Raam",1659,4122,2338,0.567200388161087,0.709580838323353
"683",916,"salvation","Kahul_Lavan",78,280,210,0.75,0.371428571428571
"684",917,"Atzmon Segev","Kahul_Lavan",389,888,671,0.755630630630631,0.57973174366617
"685",919,"Givat Isaiah","Kahul_Lavan",135,507,387,0.763313609467456,0.348837209302326
"686",921,"Shaar Manasseh","Kahul_Lavan",7,131,12,0.0916030534351145,0.583333333333333
"687",922,"ridges","Yahadut_Hatora",2320,6202,5303,0.855046759109965,0.437488214218367
"688",939,"From Sauddin Al-Azazama","Hadash_Raam",4253,7186,4410,0.61369329251322,0.964399092970522
"689",942,"Suaed (Hamaria)","Hadash_Raam",56,146,66,0.452054794520548,0.848484848484849
"690",944,"Basmat Tivon","Hadash_Raam",1709,5290,2494,0.471455576559546,0.685244587008821
"691",956,"Huzail (tribe)","Hadash_Raam",257,1101,388,0.352406902815622,0.662371134020619
"692",957,"Followers (created a follower)","Hadash_Raam",114,283,143,0.50530035335689,0.797202797202797
"693",958,"Abu Abdoun (tribe)","Hadash_Raam",45,139,47,0.338129496402878,0.957446808510638
"694",960,"Asad (tribe)","Hadash_Raam",81,488,108,0.221311475409836,0.75
"695",961,"Abu Ruqayk (tribe)","Hadash_Raam",1817,4765,1924,0.403777544596013,0.944386694386694
"696",962,"Tuba-Zangria","Hadash_Raam",1053,4435,1960,0.441939120631342,0.537244897959184
"697",963,"Azun (tribe)","Hadash_Raam",1810,4575,1894,0.413989071038251,0.955649419218585
"698",964,"Kudeirat a-Tsana (tribe)","Hadash_Raam",307,1333,406,0.304576144036009,0.75615763546798
"699",965,"Atresh (tribe)","Hadash_Raam",370,1529,474,0.310006540222368,0.780590717299578
"700",966,"Abu Rubiyeh (tribe)","Hadash_Raam",1272,3984,1471,0.369226907630522,0.864717878993882
"701",967,"Abu Jawayed (tribe)","Hadash_Raam",498,1961,542,0.276389597144314,0.918819188191882
"702",968,"Abu Qurinat (tribe)","Hadash_Raam",1091,2979,1222,0.410204766700235,0.892798690671031
"703",969,"Atawana (tribe)","Hadash_Raam",40,112,44,0.392857142857143,0.909090909090909
"704",970,"Tarabin al-Tsana (tribe)","Hadash_Raam",25,511,33,0.0645792563600783,0.757575757575758
"705",972,"Kwa'in (tribe)","Hadash_Raam",86,475,94,0.197894736842105,0.914893617021277
"706",975,"starling","Hadash_Raam",1092,5299,2584,0.487639177203246,0.422600619195046
"707",976,"Jenaviv (tribe)","Hadash_Raam",154,461,207,0.449023861171367,0.743961352657005
"708",978,"Ka'abia-Tabash-Khajajara","Hadash_Raam",982,3633,2067,0.568951279933939,0.475084663763909
"709",990,"Ras Ali","Hadash_Raam",212,401,239,0.596009975062344,0.887029288702929
"710",993,"hammam","Hadash_Raam",432,1156,563,0.487024221453287,0.767317939609236
"711",994,"Menshit Zvada","Hadash_Raam",370,842,514,0.610451306413302,0.719844357976654
"712",997,"Romet Heev","Kahul_Lavan",224,1354,588,0.434268833087149,0.380952380952381
"713",998,"Bir al-Maksor","Hadash_Raam",1905,6368,3078,0.483354271356784,0.618908382066277
"714",1015,"Mevaseret Zion","Halicud",4663,18914,13582,0.718092418314476,0.343322043881608
"715",1020,"Or Akiva","Halicud",5129,15712,9856,0.627291242362525,0.520393668831169
"716",1024,"diligent","Kahul_Lavan",191,577,442,0.766031195840555,0.432126696832579
"717",1031,"Sderot","Halicud",5427,20231,12987,0.641935643319658,0.417879417879418
"718",1034,"Kiryat Malachi","Halicud",4691,17042,11547,0.677561319094003,0.406252706330649
"719",1041,"Nazareth (tribe)","Hadash_Raam",115,320,150,0.46875,0.766666666666667
"720",1043,"Gizo","Halicud",42,145,115,0.793103448275862,0.365217391304348
"721",1044,"volley","Kahul_Lavan",67,165,139,0.842424242424242,0.482014388489209
"722",174,"planted","Halicud",65,544,415,0.762867647058823,0.156626506024096
"723",763,"planted","Halicud",65,1403,1066,0.759800427655025,0.0609756097560976
"724",1045,"planted","Halicud",65,226,150,0.663716814159292,0.433333333333333
"725",1147,"planted","Halicud",65,242,183,0.756198347107438,0.355191256830601
"726",1369,"planted","Halicud",65,221,192,0.868778280542986,0.338541666666667
"727",1046,"Fan","Kahul_Lavan",63,257,173,0.673151750972763,0.364161849710983
"728",1047,"vision","Halicud",130,255,211,0.827450980392157,0.616113744075829
"729",1050,"House of Hasmoneans","Kahul_Lavan",513,1488,1135,0.762768817204301,0.451982378854626
"730",1051,"Ptolemy Eliyahu","Halicud",52,221,130,0.588235294117647,0.4
"731",1052,"incense","Kahul_Lavan",107,437,234,0.535469107551487,0.457264957264957
"732",1054,"Tel Sheva","Hadash_Raam",4922,9478,5200,0.548638953365689,0.946538461538462
"733",1057,"Neve Zohar","Kahul_Lavan",10,56,35,0.625,0.285714285714286
"734",1058,"Field Nitzan","Kahul_Lavan",102,366,216,0.59016393442623,0.472222222222222
"735",1059,"silver","Hadash_Raam",4185,8298,4865,0.586285852012533,0.860226104830421
"736",1060,"to Kia","Hadash_Raam",3156,7465,3453,0.462558606831882,0.913987836663771
"737",1061,"Nof Hagalil","Halicud",6567,39435,22195,0.562824901737036,0.295877449876098
"738",1063,"Tarshiha","Halicud",3253,18132,11339,0.625358482241341,0.286885968780316
"739",1064,"Emirs","Kahul_Lavan",170,606,409,0.674917491749175,0.415647921760391
"740",1065,"female singer","Halicud",174,367,334,0.91008174386921,0.520958083832335
"741",1066,"sons of Aish","Halicud",1295,5751,3808,0.662145713788906,0.340073529411765
"742",1067,"Dubb","Halicud",174,359,249,0.693593314763231,0.698795180722892
"743",1068,"Adamite","Kahul_Lavan",67,357,198,0.554621848739496,0.338383838383838
"744",1069,"Ram-on","Kahul_Lavan",318,647,501,0.774343122102009,0.634730538922156
"745",1070,"Aviazer","Halicud",144,562,441,0.784697508896797,0.326530612244898
"746",1071,"Neve Michael","Halicud",164,463,360,0.777537796976242,0.455555555555556
"747",1072,"the south garden","Kahul_Lavan",116,346,277,0.800578034682081,0.418772563176895
"748",1077,"Givat Shapira","Kahul_Lavan",116,212,166,0.783018867924528,0.698795180722892
"749",1079,"hornbills","Zomet",57,305,217,0.711475409836066,0.262672811059908
"750",1080,"Terrified","Halicud",301,919,641,0.697497279651795,0.469578783151326
"751",1081,"Even Menachem","Halicud",97,288,200,0.694444444444444,0.485
"752",1082,"circles","Halicud",423,1060,849,0.800943396226415,0.498233215547703
"753",1083,"resourcefulness","Yamina",143,317,247,0.779179810725552,0.578947368421053
"754",1084,"Ben Shemen (youth village)","Kahul_Lavan",81,233,164,0.703862660944206,0.49390243902439
"755",1085,"Shalom vineyard","Kahul_Lavan",19,136,69,0.507352941176471,0.27536231884058
"756",1094,"Kerem Yavne (sitting)","Yamina",92,157,139,0.885350318471338,0.661870503597122
"757",1095,"Kfar Maimon","Yamina",206,423,345,0.815602836879433,0.597101449275362
"758",1098,"Shapira Center","Yamina",604,1403,1136,0.809693513898788,0.53169014084507
"759",1102,"sea ​​cliffs","Kahul_Lavan",62,162,114,0.703703703703704,0.543859649122807
"760",1103,"Hadar gardens","Kahul_Lavan",101,256,203,0.79296875,0.497536945812808
"761",1104,"Furia - a working village","Halicud",110,266,174,0.654135338345865,0.632183908045977
"762",1105,"Furia - Neve Oved","Halicud",421,995,685,0.688442211055276,0.614598540145985
"763",1108,"an artist","Halicud",114,355,221,0.622535211267606,0.515837104072398
"764",1110,"Friend","Halicud",131,345,250,0.72463768115942,0.524
"765",1112,"Yudaph","Kahul_Lavan",209,602,464,0.770764119601329,0.450431034482759
"766",1113,"Tzur Hadassah","Kahul_Lavan",1465,5748,4371,0.760438413361169,0.335163578128575
"767",1114,"Shrigs (Lee-on)","Kahul_Lavan",266,823,587,0.713244228432564,0.453151618398637
"768",156,"springs","Halicud",148,136,53,0.389705882352941,2.79245283018868
"769",1115,"springs","Halicud",148,327,234,0.715596330275229,0.632478632478632
"770",1123,"cloak","Halicud",184,555,396,0.713513513513514,0.464646464646465
"771",1124,"Adequate square","Kahul_Lavan",78,214,149,0.696261682242991,0.523489932885906
"772",1125,"Almagor","Kahul_Lavan",161,289,234,0.809688581314879,0.688034188034188
"773",1126,"Eilot","Kahul_Lavan",85,251,164,0.653386454183267,0.518292682926829
"774",1127,"Ma'ale Gilboa","Yamina",131,355,290,0.816901408450704,0.451724137931034
"775",1128,"Who is my people?","Kahul_Lavan",101,256,205,0.80078125,0.492682926829268
"776",1129,"group","Kahul_Lavan",100,289,177,0.612456747404844,0.564971751412429
"777",1130,"Kfar Rosenwald (seed)","Halicud",76,221,138,0.624434389140271,0.550724637681159
"778",1132,"Schnir","Kahul_Lavan",175,426,306,0.71830985915493,0.571895424836601
"779",1133,"Verdon","Halicud",46,218,154,0.706422018348624,0.298701298701299
"780",1134,"Hand of eight","Kahul_Lavan",49,162,122,0.753086419753086,0.401639344262295
"781",1136,"snoring","Halicud",122,440,297,0.675,0.410774410774411
"782",1137,"Kiryat Yaarim","Yahadut_Hatora",1782,3283,2554,0.777946999695401,0.697729052466719
"783",1138,"target","Kahul_Lavan",199,556,405,0.72841726618705,0.491358024691358
"784",1139,"Carmiel","Halicud",7569,41395,24549,0.593042637999758,0.308322131247709
"785",1140,"Ben Gurion Midrash","Kahul_Lavan",317,1142,817,0.715411558669002,0.388004895960832
"786",1141,"Introduction informants","Yamina",37,189,107,0.566137566137566,0.345794392523364
"787",1143,"A miracle of nations","Kahul_Lavan",109,227,187,0.823788546255507,0.582887700534759
"788",1145,"beam","Shas",175,322,278,0.863354037267081,0.629496402877698
"789",186,"youth","Yamina",160,195,73,0.374358974358974,2.19178082191781
"790",1146,"youth","Yamina",160,349,264,0.756446991404012,0.606060606060606
"791",174,"planted","Halicud",78,544,415,0.762867647058823,0.187951807228916
"792",763,"planted","Halicud",78,1403,1066,0.759800427655025,0.0731707317073171
"793",1045,"planted","Halicud",78,226,150,0.663716814159292,0.52
"794",1147,"planted","Halicud",78,242,183,0.756198347107438,0.426229508196721
"795",1369,"planted","Halicud",78,221,192,0.868778280542986,0.40625
"796",1148,"Tzur Natan","Kahul_Lavan",73,228,169,0.741228070175439,0.431952662721893
"797",1149,"helped","Kahul_Lavan",199,636,491,0.772012578616352,0.405295315682281
"798",1150,"horn","Kahul_Lavan",163,341,246,0.721407624633431,0.66260162601626
"799",1151,"Paran","Kahul_Lavan",171,366,260,0.710382513661202,0.657692307692308
"800",1152,"I'm delusional","Kahul_Lavan",109,390,284,0.728205128205128,0.383802816901408
"801",1153,"spindle","Kahul_Lavan",60,122,96,0.786885245901639,0.625
"802",1155,"Magen Shaul","Halicud",164,384,308,0.802083333333333,0.532467532467532
"803",1156,"Samar","Merets",64,227,149,0.656387665198238,0.429530201342282
"804",1157,"brotherhood","Kahul_Lavan",84,188,146,0.776595744680851,0.575342465753425
"805",1158,"Yahal","Kahul_Lavan",63,218,128,0.587155963302752,0.4921875
"806",1160,"her neighbor","Kahul_Lavan",265,613,479,0.781402936378467,0.553235908141962
"807",1161,"trough","Hadash_Raam",15584,33204,19770,0.595410191543188,0.788265048052605
"808",1162,"Beit Rimon","Yamina",236,388,326,0.84020618556701,0.723926380368098
"809",1163,"moran","Kahul_Lavan",161,337,257,0.762611275964392,0.626459143968872
"810",1165,"Shilot","Kahul_Lavan",193,486,389,0.800411522633745,0.496143958868895
"811",1166,"Ruth village","Zomet",58,189,159,0.841269841269841,0.364779874213836
"812",1167,"Caesarea","Kahul_Lavan",1610,4878,3143,0.644321443214432,0.512249443207127
"813",1169,"The Washala (tribe)","Hadash_Raam",486,1057,535,0.506149479659413,0.908411214953271
"814",1170,"Said (tribe)","Kavod_veshivion",81,875,199,0.227428571428571,0.407035175879397
"815",1171,"Lotem","Kahul_Lavan",210,507,356,0.702169625246548,0.589887640449438
"816",1172,"Seasoned","Kahul_Lavan",88,371,252,0.679245283018868,0.349206349206349
"817",1173,"torches","Halicud",48,129,96,0.744186046511628,0.5
"818",794,"crane","Kahul_Lavan",291,298,234,0.785234899328859,1.24358974358974
"819",1174,"crane","Kahul_Lavan",291,652,475,0.728527607361963,0.612631578947368
"820",1175,"Idan","Kahul_Lavan",89,296,180,0.608108108108108,0.494444444444444
"821",1176,"sapphire","Kahul_Lavan",82,321,205,0.638629283489097,0.4
"822",1177,"snowdrifts","Kahul_Lavan",108,322,219,0.680124223602484,0.493150684931507
"823",1178,"legacy","Yamina",537,993,761,0.766364551863041,0.705650459921156
"824",1179,"thyme","Kahul_Lavan",256,627,474,0.755980861244019,0.540084388185654
"825",1180,"Deer","Kahul_Lavan",111,267,184,0.689138576779026,0.603260869565217
"826",1181,"Tel-al","Kahul_Lavan",334,926,681,0.735421166306696,0.490455212922173
"827",1182,"Alon HaGilil","Kahul_Lavan",366,828,641,0.774154589371981,0.570982839313573
"828",1183,"completely","Merets",155,449,333,0.741648106904232,0.465465465465465
"829",1184,"gift","Merets",34,155,101,0.651612903225806,0.336633663366337
"830",1186,"suspension","Yamina",574,1351,1062,0.786084381939304,0.540489642184557
"831",1188,"buckthorn","Kahul_Lavan",172,608,475,0.78125,0.362105263157895
"832",1190,"Mitzpe Netufa","Yamina",313,637,479,0.751962323390895,0.653444676409186
"833",1191,"Bar Yochai","Yamina",136,606,421,0.694719471947195,0.323040380047506
"834",1192,"Appeal-Bangev","Hadash_Raam",3975,8377,4387,0.523695833830727,0.906086163665375
"835",1195,"Nitsana (community of education)","Kahul_Lavan",35,240,83,0.345833333333333,0.421686746987952
"836",1197,"Neat Samdar","Kahul_Lavan",64,261,159,0.609195402298851,0.40251572327044
"837",1198,"vineyards","Kahul_Lavan",64,211,231,1.09478672985782,0.277056277056277
"838",1199,"jewel","Kahul_Lavan",699,1490,1128,0.757046979865772,0.61968085106383
"839",1200,"Modi'in Maccabim-Reut","Kahul_Lavan",20289,62167,47408,0.762591085302492,0.427965744178198
"840",1201,"cumin","Kahul_Lavan",209,529,393,0.742911153119093,0.531806615776081
"841",1202,"from money","Kahul_Lavan",144,358,263,0.73463687150838,0.547528517110266
"842",1203,"mountainous","Kahul_Lavan",126,343,253,0.737609329446064,0.49802371541502
"843",1204,"a sheet","Kahul_Lavan",400,889,664,0.746906636670416,0.602409638554217
"844",1205,"Dishes","Halicud",129,345,263,0.76231884057971,0.490494296577947
"845",1206,"Goethe","Kahul_Lavan",42,201,137,0.681592039800995,0.306569343065693
"846",1207,"Frankincense","Kahul_Lavan",168,431,326,0.756380510440835,0.515337423312883
"847",3752,"Frankincense","Kahul_Lavan",168,418,332,0.794258373205742,0.506024096385542
"848",1208,"Hila","Kahul_Lavan",168,483,341,0.70600414078675,0.49266862170088
"849",1209,"deaf","Merets",81,223,172,0.771300448430493,0.47093023255814
"850",1210,"antimony","Kahul_Lavan",140,350,254,0.725714285714286,0.551181102362205
"851",1211,"potters","Kahul_Lavan",62,180,123,0.683333333333333,0.504065040650406
"852",708,"deep","Kahul_Lavan",51,566,424,0.749116607773852,0.120283018867925
"853",1212,"deep","Kahul_Lavan",51,139,103,0.741007194244604,0.495145631067961
"854",1213,"tulip","Merets",49,150,120,0.8,0.408333333333333
"855",1214,"taphot","Halicud",84,245,199,0.812244897959184,0.422110552763819
"856",1219,"The threshing floors of the Galilee","Halicud",47,164,106,0.646341463414634,0.443396226415094
"857",1220,"knights","Kahul_Lavan",64,195,135,0.692307692307692,0.474074074074074
"858",1221,"formal","Kahul_Lavan",332,711,541,0.760900140646976,0.613678373382625
"859",1222,"Mitzpe Aviv","Kahul_Lavan",329,716,547,0.763966480446927,0.60146252285192
"860",1223,"Abraham's demons","Kahul_Lavan",102,250,179,0.716,0.569832402234637
"861",1224,"Kochav Yair","Kahul_Lavan",3002,7737,5825,0.75287579165051,0.515364806866953
"862",1226,"tributaries","Kahul_Lavan",457,985,768,0.779695431472081,0.595052083333333
"863",1227,"stake","Kahul_Lavan",84,332,246,0.740963855421687,0.341463414634146
"864",1228,"cyclamen","Kahul_Lavan",362,787,640,0.813214739517154,0.565625
"865",1229,"anemone","Halicud",105,186,154,0.827956989247312,0.681818181818182
"866",1230,"whites","Kahul_Lavan",75,324,226,0.697530864197531,0.331858407079646
"867",1231,"garden fruit","Zomet",37,164,115,0.701219512195122,0.321739130434783
"868",1232,"crop","Kahul_Lavan",66,203,156,0.768472906403941,0.423076923076923
"869",1233,"Slide","Kahul_Lavan",108,277,222,0.8014440433213,0.486486486486487
"870",1234,"fixed (tribe)","Hadash_Raam",359,739,408,0.552097428958051,0.879901960784314
"871",1235,"roots","Kahul_Lavan",152,401,283,0.70573566084788,0.537102473498233
"872",1236,"Nirit","Kahul_Lavan",388,837,623,0.744324970131422,0.622792937399679
"873",1237,"Ptolemy Yosef","Kahul_Lavan",87,264,163,0.617424242424242,0.533742331288344
"874",454,"storm","Kahul_Lavan",68,615,426,0.692682926829268,0.15962441314554
"875",575,"storm","Kahul_Lavan",68,537,397,0.739292364990689,0.171284634760705
"876",1238,"storm","Kahul_Lavan",68,183,111,0.60655737704918,0.612612612612613
"877",1239,"Dune","Kahul_Lavan",38,132,91,0.68939393939394,0.417582417582418
"878",1240,"Eye of the Gospel","Kahul_Lavan",277,725,553,0.762758620689655,0.500904159132007
"879",1241,"palm tree","Kahul_Lavan",76,265,170,0.641509433962264,0.447058823529412
"880",1242,"Enrichment path","Kahul_Lavan",281,674,528,0.783382789317507,0.53219696969697
"881",1243,"harvesting","Kahul_Lavan",689,2224,1554,0.698741007194245,0.443371943371943
"882",1244,"you changed","Kahul_Lavan",524,1184,900,0.760135135135135,0.582222222222222
"883",1245,"Selma","Hadash_Raam",851,2212,1233,0.557414104882459,0.690186536901865
"884",1246,"Aramsha","Hadash_Raam",182,1020,309,0.302941176470588,0.588996763754045
"885",1247,"earing","Halicud",1052,5749,4292,0.746564619933902,0.245107176141659
"886",1248,"Eliphaz","Kahul_Lavan",38,111,68,0.612612612612613,0.558823529411765
"887",1249,"oleander","Merets",140,412,322,0.781553398058252,0.434782608695652
"888",1251,"Ein Tamar","Kahul_Lavan",41,144,79,0.548611111111111,0.518987341772152
"889",1252,"Kuriz","Kahul_Lavan",105,339,225,0.663716814159292,0.466666666666667
"890",1253,"tilapia","Halicud",74,268,197,0.735074626865672,0.375634517766497
"891",1254,"myrrh","Merets",128,356,281,0.789325842696629,0.455516014234875
"892",1255,"Lutan","Kahul_Lavan",41,159,90,0.566037735849057,0.455555555555556
"893",1256,"visa","Halicud",151,419,296,0.706443914081146,0.510135135135135
"894",1257,"a charmer","Kahul_Lavan",186,529,401,0.758034026465028,0.463840399002494
"895",1258,"foundation","Kahul_Lavan",128,384,268,0.697916666666667,0.477611940298507
"896",1259,"Neve Shalom","Hadash_Raam",101,213,168,0.788732394366197,0.601190476190476
"897",1260,"harnesses","Yamina",114,216,180,0.833333333333333,0.633333333333333
"898",1261,"Mount Amsha","Kahul_Lavan",21,107,70,0.654205607476635,0.3
"899",1262,"cliffs","Kahul_Lavan",65,178,130,0.730337078651685,0.5
"900",1263,"Village Roses","Kahul_Lavan",1702,4673,3312,0.708752407447036,0.513888888888889
"901",1264,"Carmi Yosef","Kahul_Lavan",583,1420,1075,0.757042253521127,0.542325581395349
"902",1265,"Sumaria","Yamina",181,336,279,0.830357142857143,0.648745519713262
"903",1266,"dawn","Kahul_Lavan",31,118,69,0.584745762711864,0.449275362318841
"904",1268,"string","Kahul_Lavan",2110,6968,5184,0.743972445464983,0.407021604938272
"905",1271,"blades","Kahul_Lavan",1784,4915,3729,0.758697863682604,0.478412443014213
"906",1272,"pioneer","Kahul_Lavan",142,412,272,0.660194174757282,0.522058823529412
"907",1274,"Gan Ner","Kahul_Lavan",606,2106,1502,0.713200379867047,0.403462050599201
"908",1275,"Battalion","Kahul_Lavan",135,305,233,0.763934426229508,0.579399141630901
"909",1280,"Chinese buds","Kahul_Lavan",54,202,121,0.599009900990099,0.446280991735537
"910",1282,"most","Yamina",213,379,285,0.75197889182058,0.747368421052632
"911",1283,"Twin mounds","Halicud",145,328,233,0.710365853658537,0.622317596566524
"912",1284,"scenic","Kahul_Lavan",946,2008,1513,0.753486055776892,0.625247851949769
"913",1285,"crocus","Kahul_Lavan",173,462,318,0.688311688311688,0.544025157232704
"914",1286,"Segev-Shalom","Hadash_Raam",2898,4988,3057,0.612870890136327,0.947988223748773
"915",1287,"Crimson","Kahul_Lavan",76,467,329,0.704496788008565,0.231003039513678
"916",1288,"Givat Ela","Kahul_Lavan",728,1628,1204,0.73955773955774,0.604651162790698
"917",1290,"Singer","Hadash_Raam",2637,4674,2858,0.611467693624305,0.922673198040588
"918",1291,"truffle","Kahul_Lavan",76,233,179,0.76824034334764,0.424581005586592
"919",1292,"Jedidah-Maker","Hadash_Raam",8445,14283,9027,0.632010081915564,0.935526753074111
"920",1293,"Givat Avni","Kahul_Lavan",435,1668,1158,0.694244604316547,0.375647668393782
"921",1294,"Tales of the Hasidim","Yahadut_Hatora",81,272,183,0.672794117647059,0.442622950819672
"922",1295,"Yanoh-Jeth","Kahul_Lavan",985,4536,2602,0.57363315696649,0.378554957724827
"923",1296,"Kasra-Samiya","Kahul_Lavan",706,5608,1807,0.322218259629101,0.390702822357499
"924",1297,"Kfar Hanania","Halicud",157,522,387,0.741379310344828,0.405684754521964
"925",1303,"a hole","Hadash_Raam",2953,7858,3543,0.450878086026979,0.833474456675134
"926",1304,"onyx","Kahul_Lavan",5647,15567,11955,0.767970707265369,0.472354663320786
"927",1309,"Elad","Shas",8628,20458,17547,0.857708475901848,0.491707984270816
"928",1310,"torch","Kahul_Lavan",698,1813,1376,0.75896304467733,0.507267441860465
"929",1311,"Absalom","Israel_Beitenu",78,247,157,0.635627530364372,0.496815286624204
"930",1313,"High fertility","Halicud",253,855,558,0.652631578947368,0.453405017921147
"931",1314,"Neve Ziv","Kahul_Lavan",171,532,406,0.763157894736842,0.421182266009852
"932",1315,"giving","Kahul_Lavan",1091,2526,1902,0.752969121140142,0.573606729758149
"933",1316,"Al-Arian","Hadash_Raam",73,127,91,0.716535433070866,0.802197802197802
"934",1317,"imagined","Hadash_Raam",165,315,200,0.634920634920635,0.825
"935",1319,"Bat Hefer","Kahul_Lavan",1652,4009,2929,0.730606136193565,0.564015022191874
"936",1320,"sharp eye","Hadash_Raam",107,193,116,0.601036269430052,0.922413793103448
"937",1321,"Khalid","Hadash_Raam",200,491,256,0.521384928716904,0.78125
"938",1323,"Bat Hadar","Halicud",165,502,401,0.798804780876494,0.411471321695761
"939",1324,"Arsuf","Kahul_Lavan",37,123,74,0.601626016260163,0.5
"940",1326,"flavor","Hadash_Raam",3334,6530,3659,0.560336906584992,0.911177917463788
"941",1327,"Ma'ale Iron","Hadash_Raam",4430,9736,4722,0.485004108463435,0.938161795849216
"942",1330,"Barak estate","Kahul_Lavan",514,1691,1252,0.740390301596688,0.410543130990415
"943",1331,"Kamana","Hadash_Raam",460,1026,556,0.541910331384016,0.827338129496403
"944",1332,"Hosnia","Hadash_Raam",189,539,275,0.510204081632653,0.687272727272727
"945",1333,"Nof Ayalon","Yamina",969,1709,1369,0.801053247513166,0.70781592403214
"946",1334,"Ras al-Ain","Hadash_Raam",103,264,189,0.715909090909091,0.544973544973545
"947",1335,"A pleasant evening","Halicud",126,507,258,0.50887573964497,0.488372093023256
"948",1336,"iris","Kahul_Lavan",160,381,324,0.850393700787402,0.493827160493827
"949",1337,"umbrella","Kahul_Lavan",816,1806,1325,0.733665559246955,0.615849056603774
"950",1338,"like her","Halicud",24,128,64,0.5,0.375
"951",1340,"space with","Yamina",103,185,157,0.848648648648649,0.656050955414013
"952",1342,"Abu Karinat (locality)","Hadash_Raam",186,554,291,0.525270758122744,0.639175257731959
"953",1343,"paintbrush","Hadash_Raam",200,413,264,0.639225181598063,0.757575757575758
"954",1344,"Givat Bar","Kahul_Lavan",189,576,479,0.831597222222222,0.394572025052192
"955",1345,"Contact Isaac","Kahul_Lavan",1643,3424,2851,0.832651869158878,0.576289021396001
"956",1346,"Tarabin a-Tsana (town)","Hadash_Raam",115,574,210,0.365853658536585,0.547619047619048
"957",1347,"short a-ser","Hadash_Raam",879,1221,927,0.759213759213759,0.948220064724919
"958",1348,"Beer HaDaj","Hadash_Raam",919,1176,946,0.804421768707483,0.971458773784355
"959",1349,"Darijat","Hadash_Raam",280,541,360,0.66543438077634,0.777777777777778
"960",1358,"Um Batin","Hadash_Raam",988,1960,1089,0.555612244897959,0.907254361799816
"961",1359,"Al Said","Kavod_veshivion",260,1718,711,0.413853317811409,0.365682137834037
"962",1360,"Sava","Hadash_Raam",268,899,374,0.416017797552836,0.716577540106952
"963",1361,"Bat Chen","Kahul_Lavan",190,423,324,0.765957446808511,0.58641975308642
"964",1363,"Sons of Nazareth","Yamina",139,299,250,0.836120401337793,0.556
"965",1364,"Shlomit","Yamina",59,113,95,0.84070796460177,0.621052631578947
"966",1365,"Eliav","Kahul_Lavan",68,198,166,0.838383838383838,0.409638554216867
